drug_id,cell_line,gene_symbol,log2fc,pvalue
Cisplatin,K562,GENE043,-2.26186445001062,0.06605669258537011
Cisplatin,K562,GENE044,-0.9367870899972724,0.20691798273926681
Cisplatin,K562,GENE045,0.01437894552615244,0.525350276971118
Cisplatin,K562,GENE046,-0.44412861950648064,0.33754648735514714
Cisplatin,K562,GENE047,-0.44456424990539567,0.3225479959975156
Cisplatin,K562,GENE048,-0.12460153039631525,0.4357134988308449
Cisplatin,K562,GENE049,0.7189464905136917,0.22763731413874924
Cisplatin,K562,GENE050,0.2271274967936069,0.41574213702419155
Cisplatin,K562,GENE051,-0.27307797673776074,0.36471254255292684
Cisplatin,K562,GENE052,2.1566375426351168,0.07245464350187492
Cisplatin,K562,GENE053,-0.9860558726198588,0.1974930787673645
Cisplatin,K562,GENE054,0.05823938751545861,0.4873897137226212
Cisplatin,K562,GENE055,0.19284458243074948,0.4375170100008976
Cisplatin,K562,GENE056,-1.3570231223516491,0.09952924431488605
Cisplatin,K562,GENE057,-0.3620797844115796,0.34742452409456515
Cisplatin,K562,GENE058,0.1316559990938547,0.4741281523046402
Cisplatin,K562,GENE059,0.2112424186166457,0.39937574142128884
Cisplatin,K562,GENE060,-0.9853014103398208,0.1779679382848325
Cisplatin,K562,GENE061,0.16882816902596437,0.4361587308225961
Cisplatin,K562,GENE062,0.4944610073839467,0.3047083796352908
Cisplatin,K562,GENE063,1.778761662677002,0.06395287648439589
Cisplatin,K562,GENE064,-0.7735264608613287,0.24528497882052663
Cisplatin,K562,GENE065,0.14491997852854424,0.4318102995493482
Cisplatin,K562,GENE066,-0.5959985032681464,0.2912676157054778
Cisplatin,K562,GENE067,-0.4094992867367599,0.30618999103434896
Cisplatin,K562,GENE068,0.46166847085124296,0.32729505779441315
Cisplatin,K562,GENE069,0.9384496376883406,0.1764900989781912
Cisplatin,K562,GENE070,-0.5003450581707426,0.28143588137209613
Cisplatin,K562,GENE071,-1.2939162726191031,0.11759637372241466
Cisplatin,K562,GENE072,0.11832728277645543,0.47009127501982695
Cisplatin,K562,GENE073,-0.5327871550930424,0.27801341415592723
Cisplatin,K562,GENE074,-0.3907426055926915,0.3297686350531923
Cisplatin,K562,GENE075,0.28995469729898415,0.3903127458806599
Cisplatin,K562,GENE076,-0.6247616506336279,0.24235758907062313
Cisplatin,K562,GENE077,-1.2601477559573753,0.14970411017959692
Cisplatin,K562,GENE078,-0.7736119966390879,0.2099797304068369
Cisplatin,K562,GENE079,-0.43770925222254703,0.3189289711993698
Cisplatin,K562,GENE080,0.046490931102494054,0.4817512270392851
Cisplatin,K562,GENE081,-0.2816605772930039,0.394667634641266
Cisplatin,K562,GENE082,-0.6108357418918836,0.2774313419302552
Cisplatin,K562,GENE083,-0.48476935611798755,0.29350176361465274
Cisplatin,K562,GENE084,-0.10809173209686361,0.46444281210564103
Cisplatin,K562,GENE085,-0.698546363197016,0.2509047931762276
Cisplatin,K562,GENE086,0.6431422181833905,0.2479084838660662
Cisplatin,K562,GENE087,-0.6727068371916655,0.23639139028785527
Cisplatin,K562,GENE088,0.32941388857020143,0.3405013848208124
Cisplatin,K562,GENE089,0.9279679567669821,0.20363340152229978
Cisplatin,K562,GENE090,-2.2314794199810275,0.06042665683281413
Cisplatin,K562,GENE091,-2.2268854303427954,0.03801647506190081
Cisplatin,K562,GENE092,0.407961142916277,0.32213797636529007
Cisplatin,K562,GENE093,0.4787557441615827,0.28312892967757974
Cisplatin,K562,GENE094,-0.1332842181518603,0.4418072110144578
Cisplatin,K562,GENE095,-0.4459295351907088,0.30272038911386556
Cisplatin,K562,GENE096,0.36310507738099057,0.36648780900209055
Cisplatin,K562,GENE097,-0.1801507593800107,0.4183554428264926
Cisplatin,K562,GENE098,-0.45745330247028154,0.33278631817222526
Cisplatin,K562,GENE099,-0.38492295178683494,0.3221819903585264
Cisplatin,K562,GENE100,-0.6427775835959273,0.26996816747472413
Cisplatin,K562,GENE101,-1.0063376569945357,0.15833659097411973
Cisplatin,K562,GENE102,-0.6016343948220232,0.2495791465335552
Cisplatin,K562,GENE103,-0.12177112518532533,0.47966665328942537
Cisplatin,K562,GENE104,-1.8705646906524762,0.06767556692579638
Cisplatin,K562,GENE105,2.378789808801034,0.06778978586314419
Cisplatin,K562,GENE106,0.5181140634265329,0.3100337919168601
Cisplatin,K562,GENE107,0.4523779540327458,0.297289148428265
Cisplatin,K562,GENE108,-0.5603973687460502,0.2807579288485008
Cisplatin,K562,GENE109,-0.5514572348826366,0.26179948484376503
Cisplatin,K562,GENE110,0.1840324688734706,0.4106602128224798
Cisplatin,K562,GENE111,0.47337521956793766,0.30991029118330443
Cisplatin,K562,GENE112,1.290266785594781,0.1116013197894044
Cisplatin,K562,GENE113,1.6374392425885926,0.09748815374059766
Cisplatin,K562,GENE114,-0.543364275936836,0.30455385779095334
Cisplatin,K562,GENE115,0.338023689084741,0.3335095749800005
Cisplatin,K562,GENE116,-1.3289816302266209,0.10314239718010386
Cisplatin,K562,GENE117,0.12233601717346919,0.4560415047363752
Cisplatin,K562,GENE118,-0.25588709424811856,0.3774496315960763
Cisplatin,K562,GENE119,0.5459067668272278,0.2641381107250641
Cisplatin,K562,GENE120,1.1331141432098593,0.16038478605665174
Cisplatin,K562,GENE121,-0.38475127825923344,0.34947964725484837
Cisplatin,K562,GENE122,0.4815661810325996,0.29052944443801637
Cisplatin,K562,GENE123,0.1468405949798088,0.4413148413441258
Cisplatin,K562,GENE124,1.520963284494791,0.09310012642567334
Cisplatin,K562,GENE125,-0.7201420631953548,0.210762453773422
Cisplatin,K562,GENE126,-1.747726722131439,0.07191500565615606
Cisplatin,K562,GENE127,0.4585693307602562,0.29205966715694615
Cisplatin,K562,GENE128,0.6155289516777825,0.27188560903419945
Cisplatin,K562,GENE129,0.7940496661802091,0.22620448955580125
Cisplatin,K562,GENE130,-2.0671299741300744,0.0810606901513782
Cisplatin,K562,GENE131,-0.2371995806851957,0.42395493612219187
Cisplatin,K562,GENE132,0.34183393061427914,0.36628031362270774
Cisplatin,K562,GENE133,0.0836427262272495,0.4976950075450661
Cisplatin,K562,GENE134,0.18985871342650687,0.40796691468814483
Cisplatin,K562,GENE135,-0.20360381925859308,0.39298813943581407
Cisplatin,K562,GENE136,-0.9989907006045174,0.15295618162767075
Cisplatin,K562,GENE137,0.09666330940030245,0.4942546243262667
Cisplatin,K562,GENE138,0.3449622529814064,0.3804695757547323
Cisplatin,K562,GENE139,0.14291383679516803,0.44079990117670065
Cisplatin,K562,GENE140,-0.3730035843479538,0.34533812932114133
Cisplatin,K562,GENE141,-0.2894003499782039,0.38360761573182534
Cisplatin,K562,GENE142,-1.1738670601697143,0.13065134240415915
Cisplatin,K562,GENE143,-0.2871185834205092,0.3763652712120658
Cisplatin,K562,GENE144,-0.06492196314475594,0.4675324175408265
Cisplatin,K562,GENE145,-0.24645998069474603,0.4107349886794793
Cisplatin,K562,GENE146,-0.35002048772134164,0.35508989811474717
Cisplatin,K562,GENE147,-0.16941546878517622,0.45383113420969307
Cisplatin,K562,GENE148,-0.10759171825408947,0.47542159845808946
Cisplatin,K562,GENE149,0.175622075835182,0.40650389860024894
Cisplatin,K562,GENE150,1.2672378980853938,0.12071882982583773
Cisplatin,K562,GENE151,0.9536322121699895,0.2050091762273764
Cisplatin,K562,GENE152,-0.9138320644579437,0.21159681459216856
Cisplatin,K562,GENE153,-0.6654939607845485,0.2641452535449632
Cisplatin,K562,GENE154,0.3762628315804222,0.32846390007777443
Cisplatin,K562,GENE155,-0.4187444534709735,0.3228901034064116
Cisplatin,K562,GENE156,0.07098108870458816,0.49092139736062246
Cisplatin,K562,GENE157,0.5118804050686521,0.30018789454478756
Cisplatin,K562,GENE158,0.33985339831604344,0.3451139043348952
Cisplatin,K562,GENE159,0.036403064431303055,0.48663097168400077
Cisplatin,K562,GENE160,0.045547004956864715,0.5147307644585623
Cisplatin,U2OS,TP53,0.03504947947119887,0.4934966856652135
Cisplatin,U2OS,EGFR,0.1207262125201442,0.46289643882743947
Cisplatin,U2OS,MYC,0.6454429482455522,0.2576998248839538
Cisplatin,U2OS,BRAF,1.0763789908841592,0.14810690653234132
Cisplatin,U2OS,KRAS,0.3279783629024081,0.3735761778312968
Cisplatin,U2OS,PIK3CA,-0.5336848756692797,0.2831238473896556
Cisplatin,U2OS,PTEN,-0.4668893066960135,0.286128071668039
Cisplatin,U2OS,MAPK1,0.017027380246033563,0.5285619346708645
Cisplatin,U2OS,AKT1,0.24707583728921828,0.3846037683717871
Cisplatin,U2OS,STAT3,0.2152639347304351,0.4073824952870639
Cisplatin,U2OS,CDK1,0.7903467681617034,0.24221049105579848
Cisplatin,U2OS,CDKN1A,1.0737408968335485,0.13861061489057536
Cisplatin,U2OS,RB1,1.754997815678428,0.09881005733515355
Cisplatin,U2OS,NFkB1,-0.1676955265078447,0.4356979747048995
Cisplatin,U2OS,ERBB2,-0.016220614439665132,0.5186870919642059
Cisplatin,U2OS,MTOR,2.5179246836373275,0.04031387786045995
Cisplatin,U2OS,JUN,-0.7311842642353955,0.22720159323649086
Cisplatin,U2OS,FOS,-0.4626111532974142,0.2917236293400802
Cisplatin,U2OS,HIF1A,-0.818009163679993,0.2148100301578731
Cisplatin,U2OS,VEGFA,0.7573935493401693,0.2502876173718025
Cisplatin,U2OS,GENE001,0.2513359828318303,0.4007833662064201
Cisplatin,U2OS,GENE002,0.32301968367671435,0.3474295856757447
Cisplatin,U2OS,GENE003,0.5963589304366229,0.25710983239853175
Cisplatin,U2OS,GENE004,0.20739014441909923,0.4190913779310662
Cisplatin,U2OS,GENE005,0.7844724775916283,0.20554754477037254
Cisplatin,U2OS,GENE006,0.6454853746262573,0.27471070539139847
Cisplatin,U2OS,GENE007,0.30782053726981456,0.38241562046913796
Cisplatin,U2OS,GENE008,0.9016876576948861,0.1937098113155658
Cisplatin,U2OS,GENE009,0.3974792636400948,0.3216738988187912
Cisplatin,U2OS,GENE010,0.04378048666322698,0.5041257199614599
Cisplatin,U2OS,GENE011,0.5129324536175912,0.31968564846851005
Cisplatin,U2OS,GENE012,0.021341958348824623,0.48905526971744845
Cisplatin,U2OS,GENE013,-1.2895011596673756,0.12081544984169638
Cisplatin,U2OS,GENE014,-0.0754305133926709,0.506693012096055
Cisplatin,U2OS,GENE015,0.06695393452247515,0.4871715596309481
Cisplatin,U2OS,GENE016,-2.407367007614627,0.04702275772169073
Cisplatin,U2OS,GENE017,1.6039924435845354,0.11693343907969636
Cisplatin,U2OS,GENE018,0.5278168784199123,0.27368096724221647
Cisplatin,U2OS,GENE019,-0.33330565610378565,0.34038009670172176
Cisplatin,U2OS,GENE020,-0.22104049290188094,0.39852339758088723
Cisplatin,U2OS,GENE021,-0.3466054137664166,0.3608208647547333
Cisplatin,U2OS,GENE022,-0.43556178231690523,0.33373370548902903
Cisplatin,U2OS,GENE023,0.6239103865751188,0.2623750306108734
Cisplatin,U2OS,GENE024,0.724669878230419,0.22851920214896201
Cisplatin,U2OS,GENE025,-0.29308931694915946,0.3632436567938268
Cisplatin,U2OS,GENE026,0.5584048221766742,0.27133709969047254
Cisplatin,U2OS,GENE027,-0.7170229303265511,0.24186916843845266
Cisplatin,U2OS,GENE028,-0.15133745548940106,0.4611758213893915
Cisplatin,U2OS,GENE029,-0.6013241325680719,0.2828331586566716
Cisplatin,U2OS,GENE030,1.0763295451809454,0.1748179068032783
Cisplatin,U2OS,GENE031,0.642514413673829,0.2677632861572679
Cisplatin,U2OS,GENE032,-0.8201077943128898,0.19915541399754025
Cisplatin,U2OS,GENE033,-0.4053691640107384,0.3567887081043616
Cisplatin,U2OS,GENE034,-0.1375067361275241,0.42823730766689455
Cisplatin,U2OS,GENE035,-0.03887032641565004,0.5204769613381449
Cisplatin,U2OS,GENE036,-0.6387026943149587,0.25012551614759215
Cisplatin,U2OS,GENE037,0.3647269449089206,0.3547018383041351
Cisplatin,U2OS,GENE038,0.556507330983734,0.2986663947552265
Cisplatin,U2OS,GENE039,0.16333924915484985,0.4211571020328248
Cisplatin,U2OS,GENE040,0.12666538005330888,0.4454562568264039
Cisplatin,U2OS,GENE041,-0.3447986730599501,0.3670592944224319
Cisplatin,U2OS,GENE042,1.5091978493338478,0.11994839084522073
Cisplatin,U2OS,GENE043,-1.4126546762378591,0.13616989392800977
Cisplatin,U2OS,GENE044,-0.9099787657261453,0.1729473935743074
Cisplatin,U2OS,GENE045,-0.001037236204922942,0.5398370807606931
Cisplatin,U2OS,GENE046,0.5248671780946214,0.3026288743438526
Cisplatin,U2OS,GENE047,0.9202018825113751,0.20774555124619776
Cisplatin,U2OS,GENE048,-0.10867481826644976,0.44871963498991013
Cisplatin,U2OS,GENE049,0.1214850502094171,0.43298135448646424
Cisplatin,U2OS,GENE050,-0.1974964767913998,0.4305491030083796
Cisplatin,U2OS,GENE051,-0.3079391205159265,0.3693189572142059
Cisplatin,U2OS,GENE052,2.0446472905140753,0.07077261632463014
Cisplatin,U2OS,GENE053,0.1250944599901673,0.46821153610694705
Cisplatin,U2OS,GENE054,-0.17592463512420956,0.4202207551611781
Cisplatin,U2OS,GENE055,-0.5527770971989031,0.29825787661369807
Cisplatin,U2OS,GENE056,-1.7477016063400193,0.07333842422460567
Cisplatin,U2OS,GENE057,0.7178985150958997,0.21986117591376353
Cisplatin,U2OS,GENE058,-1.013090677134376,0.17049717762194466
Cisplatin,U2OS,GENE059,0.4005511348154089,0.33889050288913436
Cisplatin,U2OS,GENE060,0.6219801840098141,0.25008353438085384
Cisplatin,U2OS,GENE061,0.6677259408977622,0.2648604369437188
Cisplatin,U2OS,GENE062,-0.12170467302224085,0.4329124167790283
Cisplatin,U2OS,GENE063,1.7039899843315043,0.11043292032401479
Cisplatin,U2OS,GENE064,0.4574052681748499,0.2996335310251737
Cisplatin,U2OS,GENE065,-0.24803678457954118,0.4141355031230527
Cisplatin,U2OS,GENE066,-0.18167704755397918,0.4079477519311923
Cisplatin,U2OS,GENE067,-0.14417363387883236,0.4523317165363246
Cisplatin,U2OS,GENE068,-0.3286776708306565,0.3725750523568993
Cisplatin,U2OS,GENE069,0.054974269166639556,0.48775077416334833
Cisplatin,U2OS,GENE070,0.5122840819929051,0.2883321852837651
Cisplatin,U2OS,GENE071,-1.1420616520786522,0.1722647236070177
Cisplatin,U2OS,GENE072,1.1159488026295716,0.13922811197336216
Cisplatin,U2OS,GENE073,0.2512106995494243,0.37253870779539666
Cisplatin,U2OS,GENE074,0.05288221181023018,0.49779517186404454
Cisplatin,U2OS,GENE075,0.5474731744937016,0.28695616960592174
Cisplatin,U2OS,GENE076,-0.2987824720606587,0.3800506218255264
Cisplatin,U2OS,GENE077,-1.0995642231273026,0.15961856297539223
Cisplatin,U2OS,GENE078,-0.03659085127050138,0.5256672605265272
Cisplatin,U2OS,GENE079,0.13955921237536972,0.466658446791504
Cisplatin,U2OS,GENE080,-0.04386405814931099,0.5035753947175722
Cisplatin,U2OS,GENE081,-0.6331147645346119,0.27253215624500843
Cisplatin,U2OS,GENE082,-0.746461213157555,0.2331814909751751
Cisplatin,U2OS,GENE083,0.8463723084005409,0.2177457271780173
Cisplatin,U2OS,GENE084,-0.6122051088550359,0.2409826112767714
Cisplatin,U2OS,GENE085,-0.20143691770118674,0.43281881816668705
Cisplatin,U2OS,GENE086,-0.7396076272224547,0.22339078925066247
Cisplatin,U2OS,GENE087,-0.00644589177919985,0.5459788140390585
Cisplatin,U2OS,GENE088,-0.18693703981189394,0.41697896999225775
Cisplatin,U2OS,GENE089,0.272542878205605,0.3855839431729025
Cisplatin,U2OS,GENE090,-1.84010163996568,0.06750767551648051
Cisplatin,U2OS,GENE091,-1.1268801578305965,0.17240476387949066
Cisplatin,U2OS,GENE092,0.7979876200746293,0.2134145122547868
Cisplatin,U2OS,GENE093,0.05060580594999856,0.5184839912093537
Cisplatin,U2OS,GENE094,-0.3056900104868474,0.3471959638912615
Cisplatin,U2OS,GENE095,-0.3884057645021173,0.35201831695172947
Cisplatin,U2OS,GENE096,-0.5484917218165021,0.2750576702631094
Cisplatin,U2OS,GENE097,0.3533548008930186,0.329523776180806
Cisplatin,U2OS,GENE098,-0.6206058279709749,0.24596180457384284
Cisplatin,U2OS,GENE099,-0.8731954601074677,0.19270646201683644
Cisplatin,U2OS,GENE100,-0.5561465778982054,0.2619543101264957
Cisplatin,U2OS,GENE101,0.586431761504357,0.26806339576851296
Cisplatin,U2OS,GENE102,-0.27385842944983335,0.38926318468814347
Cisplatin,U2OS,GENE103,-0.1743162603811531,0.4231416582351379
Cisplatin,U2OS,GENE104,-1.0958381010363374,0.17204952916769345
Cisplatin,U2OS,GENE105,1.7328337683431116,0.11040235483465015
Cisplatin,U2OS,GENE106,0.15746423422221106,0.4593678319419246
Cisplatin,U2OS,GENE107,0.3518066420384226,0.3482817739269973
Cisplatin,U2OS,GENE108,-0.30526738378641244,0.3808285080025545
Cisplatin,U2OS,GENE109,0.07204644164725613,0.46491889062576697
Cisplatin,U2OS,GENE110,-0.624888658209754,0.2630231932292209
Cisplatin,U2OS,GENE111,-0.1470645706646313,0.45250729415014235
Cisplatin,U2OS,GENE112,0.7339993197617257,0.24941560660940193
Cisplatin,U2OS,GENE113,2.373505734429858,0.062115271203843886
Cisplatin,U2OS,GENE114,0.019639822697417885,0.5137896890829208
Cisplatin,U2OS,GENE115,-0.24233798246930185,0.38216669211297916
Cisplatin,U2OS,GENE116,0.6137295155774249,0.2783760255841599
Cisplatin,U2OS,GENE117,-0.6578454452317365,0.25922705952219816
Cisplatin,U2OS,GENE118,-0.5165425252277451,0.29868764751285914
Cisplatin,U2OS,GENE119,0.045719951605112955,0.5003252104590087
Cisplatin,U2OS,GENE120,0.07194088131056157,0.5050244618731419
Cisplatin,U2OS,GENE121,0.5498500189851612,0.3005193147690304
Cisplatin,U2OS,GENE122,0.14581112533159246,0.46569943907891487
Cisplatin,U2OS,GENE123,0.06777065682622131,0.48436674078755776
Cisplatin,U2OS,GENE124,0.32771873957709685,0.37929912658881804
Cisplatin,U2OS,GENE125,-0.36278524082383246,0.3394432215822419
Cisplatin,U2OS,GENE126,-2.358163638650953,0.04209826674324442
Cisplatin,U2OS,GENE127,-0.39738654361538733,0.31975460758717567
Cisplatin,U2OS,GENE128,0.16641807157631391,0.43588924220166964
Cisplatin,U2OS,GENE129,-0.6489205499536663,0.276325866323485
Cisplatin,U2OS,GENE130,-2.230073441763934,0.06428547374124848
Cisplatin,U2OS,GENE131,-0.194534438369646,0.43529637968598855
Cisplatin,U2OS,GENE132,-0.06998203521650877,0.48161721225725684
Cisplatin,U2OS,GENE133,0.21928203779788158,0.41788266199167745
Cisplatin,U2OS,GENE134,0.4422775025318562,0.29834706081228934
Cisplatin,U2OS,GENE135,0.20711775431778445,0.40882516949456327
Cisplatin,U2OS,GENE136,0.42958588633688843,0.3302390602038458
Cisplatin,U2OS,GENE137,0.1453924960620205,0.453157512840514
Cisplatin,U2OS,GENE138,0.1502241419629987,0.4402401252167659
Cisplatin,U2OS,GENE139,-0.36100559378981606,0.35678523161353687
Cisplatin,U2OS,GENE140,0.41527618574046365,0.32497523868888334
Cisplatin,U2OS,GENE141,-0.8858726619613357,0.20063270227062796
Cisplatin,U2OS,GENE142,-0.15676818243234544,0.432970819079313
Cisplatin,U2OS,GENE143,-0.5310780612633774,0.30118041715091926
Cisplatin,U2OS,GENE144,0.2643991820803836,0.3956665624749599
Cisplatin,U2OS,GENE145,0.13348012089465025,0.4417242071170719
Cisplatin,U2OS,GENE146,-0.00799097911191058,0.5049029878302292
Cisplatin,U2OS,GENE147,0.7538220038958627,0.23972519158681085
Cisplatin,U2OS,GENE148,-0.10056619005653503,0.481096817793442
Cisplatin,U2OS,GENE149,-0.11482150068848654,0.4741498848790012
Cisplatin,U2OS,GENE150,1.5475472954929286,0.12139511689692709
Cisplatin,U2OS,GENE151,0.3899610824142875,0.34857165977270227
Cisplatin,U2OS,GENE152,0.26000114033759647,0.39497008622818214
Cisplatin,U2OS,GENE153,0.16388709496270587,0.44525612753703486
Cisplatin,U2OS,GENE154,-0.3034811119987336,0.3630085454426067
Cisplatin,U2OS,GENE155,0.17865383801772408,0.431489278927126
Cisplatin,U2OS,GENE156,0.8350109941601123,0.20195002086741531
Cisplatin,U2OS,GENE157,-0.13056866771031408,0.46592936010054015
Cisplatin,U2OS,GENE158,-0.17676049744058558,0.41800888540183834
Cisplatin,U2OS,GENE159,0.3067680886416123,0.39236257610112063
Cisplatin,U2OS,GENE160,-0.5711910125197203,0.28192259318245366
Cisplatin,HCC1954,TP53,0.0890052629629534,0.46753500666944947
Cisplatin,HCC1954,EGFR,0.5539201500134694,0.2813360637569004
Cisplatin,HCC1954,MYC,0.09335878038411832,0.48930122460273845
Cisplatin,HCC1954,BRAF,1.5147169378529999,0.09676954394520944
Cisplatin,HCC1954,KRAS,1.2347501973389308,0.11379353238366503
Cisplatin,HCC1954,PIK3CA,-0.3912013795479203,0.3291595609333558
Cisplatin,HCC1954,PTEN,0.46397401256560844,0.32870292676594115
Cisplatin,HCC1954,MAPK1,-0.4681952841428462,0.3187891844003045
Cisplatin,HCC1954,AKT1,-0.05323715913812246,0.5138494513004859
Cisplatin,HCC1954,STAT3,0.9079264118426721,0.21715849113825542
Cisplatin,HCC1954,CDK1,-0.29382285241823025,0.3634686014063571
Cisplatin,HCC1954,CDKN1A,-0.28169129371313734,0.37790398576826584
Cisplatin,HCC1954,RB1,1.9120173294267797,0.050664337443675635
Cisplatin,HCC1954,NFkB1,-0.8678944652192583,0.1916390923820757
Cisplatin,HCC1954,ERBB2,1.0335348436930574,0.1765251944075757
Cisplatin,HCC1954,MTOR,0.6730874992054051,0.27031030996983524
Cisplatin,HCC1954,JUN,0.3369168251449526,0.3533203567586106
Cisplatin,HCC1954,FOS,0.14029966259229107,0.45997138560808626
Cisplatin,HCC1954,HIF1A,-0.7286285561539598,0.20917732264560746
Cisplatin,HCC1954,VEGFA,0.4010149676354788,0.33436615288994753
Cisplatin,HCC1954,GENE001,-0.2759861938842388,0.3794611346476894
Cisplatin,HCC1954,GENE002,-0.7815946728940801,0.19926301449203154
Cisplatin,HCC1954,GENE003,0.572386531072143,0.26226300665168284
Cisplatin,HCC1954,GENE004,-0.14550777692026196,0.44950495755795283
Cisplatin,HCC1954,GENE005,0.03946230056656136,0.524717013524788
